condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
A1,A1-M00,1,reflectance,913.1,-0.009417521733045886,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1879.6518823529414,0.033752533699990206,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1885.1126274509807,0.03327037585998277,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1890.57337254902,0.03011165601050103,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1896.034117647059,0.021933749572388694,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1901.4948627450983,0.012554541588093548,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1906.9556078431374,0.0020681342410839854,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1912.4163529411767,-0.008770065359501977,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1917.877098039216,-0.018533649864276525,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1923.3378431372553,-0.026496847325707895,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1928.7985882352943,-0.03147545902088589,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1934.2593333333336,-0.033394968700370065,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1939.7200784313727,-0.03290890362327703,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1945.180823529412,-0.030993101732344375,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1950.6415686274513,-0.02763762307514961,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1956.1023137254906,-0.023777526527340553,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1961.5630588235294,-0.020412940502564147,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1967.0238039215687,-0.01573913903044044,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1972.484549019608,-0.012912199812619596,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1977.9452941176473,-0.010006352325317103,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1983.4060392156866,-0.008193698241017788,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1988.866784313726,-0.00646540850318722,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1994.3275294117648,-0.005228055993325542,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,1999.788274509804,-0.0048170845695683084,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2005.2490196078434,-0.004773983960294936,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2010.7097647058827,-0.007006129021315366,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2016.170509803922,-0.0063675171842704215,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2021.6312549019613,-0.007652178809683052,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2027.092,-0.009287173303765717,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2032.5527450980394,-0.011406371471723076,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2038.0134901960787,-0.01360403276619182,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2043.474235294118,-0.015646673086817664,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2048.9349803921573,-0.018330067563283814,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2054.3957254901966,-0.017766755156877423,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2059.8564705882354,-0.018218437991970315,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2065.3172156862747,-0.020266817104911627,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2070.777960784314,-0.02151157642393331,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2076.2387058823533,-0.022176818492563255,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2081.6994509803926,-0.02228236982142784,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2087.1601960784315,-0.02147147640895053,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2092.6209411764708,-0.021692564116616575,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2098.08168627451,-0.021405748045155493,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2103.5424313725493,-0.019428924220551425,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2109.0031764705886,-0.018687677878265863,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2114.463921568628,-0.017552127672074924,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2119.924666666667,-0.016358522517332608,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2125.385411764706,-0.015676013137599254,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2130.8461568627454,-0.014645791303478761,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2136.3069019607847,-0.013171900789541668,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2141.767647058824,-0.013252207800655613,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2147.2283921568633,-0.012109707656453583,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2152.689137254902,-0.010881575989078796,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2158.1498823529414,-0.009547757841406934,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2163.6106274509807,-0.00787419425389535,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2169.07137254902,-0.006557246541819106,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2174.5321176470593,-0.0067842285863286556,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2179.992862745098,-0.004142765269871118,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2185.4536078431374,-0.0029322801431095336,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2190.9143529411767,-0.0021117931828296133,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2196.375098039216,-0.0027490478211966707,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2201.8358431372553,-0.0030779456716325537,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2207.2965882352946,-0.002670504313800004,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2212.7573333333335,-0.0021261639869489812,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2218.2180784313728,-0.00013522346735150848,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2223.678823529412,-0.001479700287980279,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2229.1395686274514,-0.002503749756156859,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2234.6003137254907,-0.005975630236926932,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2240.06105882353,-0.00996405936805167,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2245.521803921569,-0.016057900240052936,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2250.982549019608,-0.024508813875851132,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2256.4432941176474,-0.03376072745885805,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2261.9040392156867,-0.04724331651183644,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2267.364784313726,-0.059979019694349045,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2272.825529411765,-0.0694878149247038,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2278.286274509804,-0.0791764618663029,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2283.7470196078434,-0.09060944656466718,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2289.2077647058827,-0.10212612556985556,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2294.668509803922,-0.11266974984295341,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2300.1292549019613,-0.12307921388050302,difference of equal-sample representative means; not paired
A1,A1-M00,8,snv,2305.59,-0.12913848768285696,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,913.1,5.2618862580551694e-05,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,918.5607450980392,5.2618862580551694e-05,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,924.0214901960785,5.2618862580551694e-05,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,929.4822352941177,5.2618862580551233e-05,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,934.9429803921569,4.633662019425031e-05,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,940.4037254901962,2.6005426297775034e-05,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,945.8644705882353,1.669676583382997e-05,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,951.3252156862745,8.64558688233219e-06,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,956.7859607843137,2.1298499403093015e-07,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,962.246705882353,-2.3158784545887143e-06,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,967.7074509803922,-2.485019332629631e-06,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,973.1681960784314,-3.00121225026166e-06,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,978.6289411764706,-3.006915763051251e-06,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,984.0896862745099,-1.9317606803385027e-06,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,989.550431372549,-6.470922036692881e-07,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,995.0111764705882,1.6330955261122375e-08,difference of equal-sample representative means; not paired
A1,A1-M00,8,second_derivative,1000.4719215686275,-4.563985652780311e-07,difference of equal-sample representative means; not paired
